{crackers, health} -> {household} (conf: 0.624, supp: 0.501, lift: 0.927, conv: 0.869)
{crackers, other} -> {water} (conf: 0.882, supp: 0.765, lift: 1.002, conv: 1.016)
{frozen_dessert, nutrition} -> {packaged_foods} (conf: 0.948, supp: 0.710, lift: 1.002, conv: 1.039)
{pastry, produce} -> {frozen_meat} (conf: 0.867, supp: 0.830, lift: 1.002, conv: 1.014)
{frozen_food, meat} -> {produce} (conf: 0.993, supp: 0.749, lift: 1.002, conv: 1.320)
{crackers, frozen_food} -> {produce} (conf: 0.993, supp: 0.938, lift: 1.002, conv: 1.321)
{health, produce} -> {canned} (conf: 0.965, supp: 0.783, lift: 1.002, conv: 1.058)
{frozen_meat, personal_care} -> {water} (conf: 0.882, supp: 0.625, lift: 1.002, conv: 1.016)
{household, none} -> {produce} (conf: 0.993, supp: 0.564, lift: 1.002, conv: 1.325)
{produce, water} -> {crackers} (conf: 0.977, supp: 0.854, lift: 1.002, conv: 1.092)
{baking, water} -> {produce} (conf: 0.993, supp: 0.753, lift: 1.002, conv: 1.326)
{drug, personal_care} -> {instant_dinner} (conf: 0.882, supp: 0.663, lift: 1.002, conv: 1.016)
{drug, personal_care} -> {water} (conf: 0.882, supp: 0.663, lift: 1.002, conv: 1.016)
{baby, fruit} -> {pastry} (conf: 0.968, supp: 0.536, lift: 1.002, conv: 1.067)
{deli, ethnic} -> {produce} (conf: 0.993, supp: 0.754, lift: 1.002, conv: 1.328)
{frozen_meat, pet} -> {produce} (conf: 0.993, supp: 0.566, lift: 1.002, conv: 1.328)
{crackers, seasonal} -> {deli} (conf: 0.842, supp: 0.765, lift: 1.002, conv: 1.012)
{drug, pastry} -> {ethnic} (conf: 0.910, supp: 0.816, lift: 1.002, conv: 1.022)
{health, pastry} -> {frozen_dessert} (conf: 0.938, supp: 0.742, lift: 1.002, conv: 1.033)
{baking, water} -> {pet} (conf: 0.661, supp: 0.501, lift: 1.002, conv: 1.004)
{baking, frozen_pizza} -> {produce} (conf: 0.993, supp: 0.757, lift: 1.002, conv: 1.333)
{crackers, produce} -> {baby} (conf: 0.594, supp: 0.574, lift: 1.002, conv: 1.003)
{drug, other} -> {fruit} (conf: 0.911, supp: 0.753, lift: 1.002, conv: 1.023)
{food_add-ons, produce} -> {canned} (conf: 0.965, supp: 0.546, lift: 1.002, conv: 1.060)
{drug, produce} -> {books} (conf: 0.836, supp: 0.769, lift: 1.002, conv: 1.011)
{canned, crackers} -> {water} (conf: 0.882, supp: 0.831, lift: 1.002, conv: 1.017)
{baby, instant_dinner} -> {canned} (conf: 0.965, supp: 0.512, lift: 1.002, conv: 1.061)
{baby, ethnic} -> {pastry} (conf: 0.968, supp: 0.537, lift: 1.002, conv: 1.069)
{drug, produce} -> {canned} (conf: 0.965, supp: 0.888, lift: 1.002, conv: 1.062)
{baking, deli} -> {produce} (conf: 0.994, supp: 0.765, lift: 1.002, conv: 1.348)
{health, produce} -> {frozen_dessert} (conf: 0.938, supp: 0.762, lift: 1.002, conv: 1.035)
{ethnic, frozen_meat} -> {pastry} (conf: 0.969, supp: 0.768, lift: 1.002, conv: 1.070)
{personal_care, seasonal} -> {nutrition} (conf: 0.803, supp: 0.602, lift: 1.002, conv: 1.009)
{packaged_foods, produce} -> {ethnic} (conf: 0.910, supp: 0.855, lift: 1.002, conv: 1.023)
{household, meat} -> {produce} (conf: 0.994, supp: 0.576, lift: 1.002, conv: 1.352)
{ethnic, none} -> {drug} (conf: 0.931, supp: 0.657, lift: 1.002, conv: 1.031)
{canned, health} -> {frozen_dessert} (conf: 0.938, supp: 0.743, lift: 1.002, conv: 1.035)
{canned, personal_care} -> {frozen_dessert} (conf: 0.938, supp: 0.743, lift: 1.002, conv: 1.035)
{books, instant_dinner} -> {canned} (conf: 0.965, supp: 0.718, lift: 1.002, conv: 1.063)
{frozen_pizza, pet} -> {produce} (conf: 0.994, supp: 0.578, lift: 1.002, conv: 1.357)
{canned, produce} -> {water} (conf: 0.882, supp: 0.841, lift: 1.002, conv: 1.017)
{nutrition, pastry} -> {frozen_dessert} (conf: 0.939, supp: 0.724, lift: 1.002, conv: 1.035)
{fruit, meat} -> {frozen_dessert} (conf: 0.939, supp: 0.648, lift: 1.002, conv: 1.036)
{pastry, produce} -> {canned} (conf: 0.965, supp: 0.924, lift: 1.002, conv: 1.064)
{deli, seasonal} -> {produce} (conf: 0.994, supp: 0.773, lift: 1.002, conv: 1.361)
{dessert, ethnic} -> {fruit} (conf: 0.911, supp: 0.652, lift: 1.002, conv: 1.024)
{deli, other} -> {produce} (conf: 0.994, supp: 0.774, lift: 1.002, conv: 1.363)
{frozen_pizza, household} -> {produce} (conf: 0.994, supp: 0.581, lift: 1.002, conv: 1.363)
{canned, frozen_meat} -> {pastry} (conf: 0.969, supp: 0.808, lift: 1.002, conv: 1.072)
{produce, seasonal} -> {deli} (conf: 0.842, supp: 0.773, lift: 1.002, conv: 1.013)
{produce, water} -> {pastry} (conf: 0.969, supp: 0.846, lift: 1.002, conv: 1.073)
{baking, fruit} -> {produce} (conf: 0.994, supp: 0.775, lift: 1.002, conv: 1.365)
{deli, drug} -> {produce} (conf: 0.994, supp: 0.775, lift: 1.002, conv: 1.365)
{frozen_meat, instant_dinner} -> {deli} (conf: 0.842, supp: 0.653, lift: 1.002, conv: 1.013)
{instant_dinner, water} -> {produce} (conf: 0.994, supp: 0.777, lift: 1.002, conv: 1.368)
{canned, produce} -> {pastry} (conf: 0.969, supp: 0.924, lift: 1.002, conv: 1.073)
{dessert, frozen_meat} -> {instant_dinner} (conf: 0.882, supp: 0.608, lift: 1.002, conv: 1.018)
{baby, frozen_pizza} -> {pastry} (conf: 0.969, supp: 0.501, lift: 1.002, conv: 1.073)
{crackers, none} -> {water} (conf: 0.882, supp: 0.664, lift: 1.002, conv: 1.018)
{ethnic, frozen_food} -> {health} (conf: 0.822, supp: 0.722, lift: 1.002, conv: 1.011)
{instant_dinner, water} -> {canned} (conf: 0.965, supp: 0.754, lift: 1.002, conv: 1.066)
{pastry, personal_care} -> {frozen_dessert} (conf: 0.939, supp: 0.744, lift: 1.002, conv: 1.037)
{books, frozen_dessert} -> {produce} (conf: 0.994, supp: 0.782, lift: 1.002, conv: 1.376)
{crackers, frozen_meat} -> {drug} (conf: 0.931, supp: 0.793, lift: 1.002, conv: 1.033)
{personal_care, water} -> {frozen_dessert} (conf: 0.939, supp: 0.668, lift: 1.002, conv: 1.037)
{crackers, frozen_food} -> {books} (conf: 0.836, supp: 0.789, lift: 1.002, conv: 1.012)
{deli, health} -> {pastry} (conf: 0.969, supp: 0.655, lift: 1.002, conv: 1.075)
{crackers, ethnic} -> {none} (conf: 0.776, supp: 0.692, lift: 1.002, conv: 1.008)
{canned, nutrition} -> {frozen_dessert} (conf: 0.939, supp: 0.725, lift: 1.002, conv: 1.037)
{health, water} -> {packaged_foods} (conf: 0.949, supp: 0.692, lift: 1.002, conv: 1.045)
{frozen_dessert, seasonal} -> {pastry} (conf: 0.969, supp: 0.849, lift: 1.002, conv: 1.076)
{books, produce} -> {packaged_foods} (conf: 0.949, supp: 0.784, lift: 1.002, conv: 1.045)
{frozen_meat, health} -> {canned} (conf: 0.965, supp: 0.687, lift: 1.002, conv: 1.067)
{instant_dinner, produce} -> {packaged_foods} (conf: 0.949, supp: 0.830, lift: 1.002, conv: 1.045)
{ethnic, frozen_meat} -> {produce} (conf: 0.994, supp: 0.788, lift: 1.002, conv: 1.387)
{books, seasonal} -> {frozen_food} (conf: 0.964, supp: 0.762, lift: 1.002, conv: 1.065)
{drug, nutrition} -> {frozen_dessert} (conf: 0.939, supp: 0.707, lift: 1.002, conv: 1.038)
{ethnic, household} -> {produce} (conf: 0.994, supp: 0.592, lift: 1.002, conv: 1.390)
{canned, frozen_food} -> {books} (conf: 0.836, supp: 0.777, lift: 1.002, conv: 1.013)
{crackers, packaged_foods} -> {books} (conf: 0.836, supp: 0.777, lift: 1.002, conv: 1.013)
{health, packaged_foods} -> {baking} (conf: 0.867, supp: 0.669, lift: 1.002, conv: 1.016)
{meat, produce} -> {frozen_meat} (conf: 0.867, supp: 0.669, lift: 1.002, conv: 1.016)
{baking, other} -> {produce} (conf: 0.994, supp: 0.790, lift: 1.002, conv: 1.392)
{baking, frozen_dessert} -> {water} (conf: 0.882, supp: 0.712, lift: 1.003, conv: 1.019)
{fruit, household} -> {instant_dinner} (conf: 0.882, supp: 0.524, lift: 1.003, conv: 1.019)
{deli, fruit} -> {water} (conf: 0.882, supp: 0.674, lift: 1.003, conv: 1.019)
{canned, health} -> {frozen_food} (conf: 0.964, supp: 0.763, lift: 1.003, conv: 1.067)
{frozen_meat, frozen_pizza} -> {health} (conf: 0.822, supp: 0.635, lift: 1.003, conv: 1.012)
{books, frozen_food} -> {produce} (conf: 0.994, supp: 0.797, lift: 1.003, conv: 1.403)
{household, seasonal} -> {crackers} (conf: 0.978, supp: 0.597, lift: 1.003, conv: 1.110)
{ethnic, water} -> {canned} (conf: 0.965, supp: 0.792, lift: 1.003, conv: 1.070)
{deli, personal_care} -> {crackers} (conf: 0.978, supp: 0.705, lift: 1.003, conv: 1.110)
{ethnic, fruit} -> {pastry} (conf: 0.969, supp: 0.813, lift: 1.003, conv: 1.079)
{books, produce} -> {frozen_food} (conf: 0.964, supp: 0.797, lift: 1.003, conv: 1.068)
{ethnic, none} -> {nutrition} (conf: 0.804, supp: 0.567, lift: 1.003, conv: 1.010)
{ethnic, frozen_pizza} -> {produce} (conf: 0.994, supp: 0.799, lift: 1.003, conv: 1.407)
{frozen_meat, fruit} -> {produce} (conf: 0.994, supp: 0.799, lift: 1.003, conv: 1.407)
{fruit, water} -> {produce} (conf: 0.994, supp: 0.799, lift: 1.003, conv: 1.407)
{fruit, other} -> {produce} (conf: 0.994, supp: 0.800, lift: 1.003, conv: 1.409)
{books, personal_care} -> {crackers} (conf: 0.978, supp: 0.652, lift: 1.003, conv: 1.111)
{baby, canned} -> {frozen_dessert} (conf: 0.939, supp: 0.536, lift: 1.003, conv: 1.039)
{baking, frozen_dessert} -> {produce} (conf: 0.994, supp: 0.801, lift: 1.003, conv: 1.411)
{drug, frozen_meat} -> {produce} (conf: 0.994, supp: 0.801, lift: 1.003, conv: 1.411)
{frozen_meat, seasonal} -> {produce} (conf: 0.994, supp: 0.801, lift: 1.003, conv: 1.411)
{ethnic, produce} -> {packaged_foods} (conf: 0.949, supp: 0.855, lift: 1.003, conv: 1.048)
{health, pastry} -> {ethnic} (conf: 0.910, supp: 0.719, lift: 1.003, conv: 1.026)
{deli, frozen_food} -> {frozen_dessert} (conf: 0.939, supp: 0.765, lift: 1.003, conv: 1.039)
{ethnic, other} -> {produce} (conf: 0.994, supp: 0.803, lift: 1.003, conv: 1.414)
{nutrition, water} -> {canned} (conf: 0.965, supp: 0.689, lift: 1.003, conv: 1.071)
{frozen_dessert, instant_dinner} -> {nutrition} (conf: 0.804, supp: 0.674, lift: 1.003, conv: 1.011)
{frozen_pizza, seasonal} -> {produce} (conf: 0.994, supp: 0.804, lift: 1.003, conv: 1.416)
{drug, packaged_foods} -> {pastry} (conf: 0.969, supp: 0.853, lift: 1.003, conv: 1.080)
{deli, other} -> {crackers} (conf: 0.978, supp: 0.762, lift: 1.003, conv: 1.113)
{drug, frozen_pizza} -> {produce} (conf: 0.994, supp: 0.805, lift: 1.003, conv: 1.418)
{canned, other} -> {water} (conf: 0.882, supp: 0.759, lift: 1.003, conv: 1.019)
{frozen_dessert, frozen_pizza} -> {dessert} (conf: 0.796, supp: 0.658, lift: 1.003, conv: 1.010)
{deli, packaged_foods} -> {produce} (conf: 0.994, supp: 0.806, lift: 1.003, conv: 1.420)
{produce, seasonal} -> {baby} (conf: 0.595, supp: 0.546, lift: 1.003, conv: 1.004)
{deli, produce} -> {crackers} (conf: 0.978, supp: 0.816, lift: 1.003, conv: 1.114)
{none, pastry} -> {water} (conf: 0.882, supp: 0.665, lift: 1.003, conv: 1.020)
{deli, household} -> {produce} (conf: 0.994, supp: 0.605, lift: 1.003, conv: 1.422)
{dessert, household} -> {produce} (conf: 0.994, supp: 0.605, lift: 1.003, conv: 1.422)
{drug, household} -> {produce} (conf: 0.994, supp: 0.605, lift: 1.003, conv: 1.422)
{dessert, frozen_dessert} -> {instant_dinner} (conf: 0.882, supp: 0.647, lift: 1.003, conv: 1.020)
{dessert, frozen_dessert} -> {water} (conf: 0.882, supp: 0.647, lift: 1.003, conv: 1.020)
{household, seasonal} -> {produce} (conf: 0.994, supp: 0.607, lift: 1.003, conv: 1.424)
{pastry, pet} -> {baking} (conf: 0.867, supp: 0.556, lift: 1.003, conv: 1.017)
{canned, water} -> {personal_care} (conf: 0.817, supp: 0.693, lift: 1.003, conv: 1.012)
{books, frozen_food} -> {pastry} (conf: 0.969, supp: 0.777, lift: 1.003, conv: 1.082)
{baking, packaged_foods} -> {frozen_dessert} (conf: 0.939, supp: 0.785, lift: 1.003, conv: 1.040)
{deli, pastry} -> {produce} (conf: 0.994, supp: 0.811, lift: 1.003, conv: 1.429)
{nutrition, water} -> {frozen_dessert} (conf: 0.939, supp: 0.670, lift: 1.003, conv: 1.041)
{dessert, seasonal} -> {books} (conf: 0.836, supp: 0.612, lift: 1.003, conv: 1.014)
{canned, deli} -> {produce} (conf: 0.994, supp: 0.814, lift: 1.003, conv: 1.433)
{ethnic, water} -> {produce} (conf: 0.994, supp: 0.815, lift: 1.003, conv: 1.435)
{crackers, deli} -> {produce} (conf: 0.994, supp: 0.816, lift: 1.003, conv: 1.438)
{crackers, pastry} -> {books} (conf: 0.836, supp: 0.790, lift: 1.003, conv: 1.014)
{drug, ethnic} -> {pastry} (conf: 0.969, supp: 0.816, lift: 1.003, conv: 1.083)
{frozen_pizza, fruit} -> {health} (conf: 0.822, supp: 0.659, lift: 1.003, conv: 1.012)
{fruit, instant_dinner} -> {produce} (conf: 0.994, supp: 0.818, lift: 1.003, conv: 1.440)
{deli, pastry} -> {fruit} (conf: 0.911, supp: 0.744, lift: 1.003, conv: 1.028)
{canned, health} -> {frozen_meat} (conf: 0.868, supp: 0.687, lift: 1.003, conv: 1.018)
{frozen_meat, meat} -> {drug} (conf: 0.931, supp: 0.627, lift: 1.003, conv: 1.037)
{drug, instant_dinner} -> {produce} (conf: 0.994, supp: 0.821, lift: 1.003, conv: 1.446)
{frozen_dessert, frozen_pizza} -> {produce} (conf: 0.994, supp: 0.821, lift: 1.003, conv: 1.446)
{instant_dinner, seasonal} -> {produce} (conf: 0.994, supp: 0.821, lift: 1.003, conv: 1.446)
{none, produce} -> {water} (conf: 0.883, supp: 0.675, lift: 1.003, conv: 1.020)
{frozen_dessert, household} -> {produce} (conf: 0.994, supp: 0.617, lift: 1.003, conv: 1.448)
{books, canned} -> {pastry} (conf: 0.969, supp: 0.779, lift: 1.003, conv: 1.085)
{frozen_meat, fruit} -> {pastry} (conf: 0.969, supp: 0.779, lift: 1.003, conv: 1.085)
{canned, meat} -> {frozen_meat} (conf: 0.868, supp: 0.654, lift: 1.003, conv: 1.018)
{canned, produce} -> {pet} (conf: 0.661, supp: 0.630, lift: 1.003, conv: 1.005)
{canned, deli} -> {drug} (conf: 0.931, supp: 0.763, lift: 1.003, conv: 1.037)
{frozen_meat, packaged_foods} -> {produce} (conf: 0.994, supp: 0.828, lift: 1.003, conv: 1.457)
{frozen_pizza, packaged_foods} -> {produce} (conf: 0.994, supp: 0.828, lift: 1.003, conv: 1.457)
{baby, ethnic} -> {frozen_food} (conf: 0.964, supp: 0.534, lift: 1.003, conv: 1.074)
{none, nutrition} -> {instant_dinner} (conf: 0.883, supp: 0.544, lift: 1.003, conv: 1.021)
{dessert, food_add-ons} -> {pastry} (conf: 0.969, supp: 0.507, lift: 1.003, conv: 1.086)
{deli, water} -> {nutrition} (conf: 0.804, supp: 0.593, lift: 1.003, conv: 1.011)
{canned, frozen_meat} -> {produce} (conf: 0.994, supp: 0.829, lift: 1.003, conv: 1.459)
{frozen_dessert, other} -> {produce} (conf: 0.994, supp: 0.829, lift: 1.003, conv: 1.459)
{frozen_meat, pastry} -> {produce} (conf: 0.994, supp: 0.830, lift: 1.003, conv: 1.462)
{canned, seasonal} -> {meat} (conf: 0.780, supp: 0.699, lift: 1.003, conv: 1.010)
{canned, fruit} -> {water} (conf: 0.883, supp: 0.779, lift: 1.003, conv: 1.021)
{crackers, meat} -> {seasonal} (conf: 0.929, supp: 0.702, lift: 1.003, conv: 1.036)
{nutrition, packaged_foods} -> {frozen_dessert} (conf: 0.939, supp: 0.710, lift: 1.003, conv: 1.043)
{pastry, produce} -> {pet} (conf: 0.661, supp: 0.633, lift: 1.003, conv: 1.005)
{crackers, produce} -> {pastry} (conf: 0.969, supp: 0.936, lift: 1.003, conv: 1.087)
{books, meat} -> {ethnic} (conf: 0.910, supp: 0.582, lift: 1.003, conv: 1.028)
{canned, frozen_pizza} -> {produce} (conf: 0.994, supp: 0.833, lift: 1.003, conv: 1.466)
{packaged_foods, water} -> {produce} (conf: 0.994, supp: 0.833, lift: 1.003, conv: 1.466)
{ethnic, fruit} -> {produce} (conf: 0.994, supp: 0.834, lift: 1.003, conv: 1.468)
{drug, instant_dinner} -> {canned} (conf: 0.965, supp: 0.798, lift: 1.003, conv: 1.078)
{drug, water} -> {canned} (conf: 0.965, supp: 0.798, lift: 1.003, conv: 1.078)
{baking, seasonal} -> {instant_dinner} (conf: 0.883, supp: 0.704, lift: 1.003, conv: 1.021)
{frozen_pizza, pastry} -> {produce} (conf: 0.994, supp: 0.835, lift: 1.003, conv: 1.470)
{crackers, packaged_foods} -> {nutrition} (conf: 0.804, supp: 0.747, lift: 1.003, conv: 1.012)
{frozen_pizza, produce} -> {canned} (conf: 0.965, supp: 0.833, lift: 1.003, conv: 1.078)
{frozen_food, frozen_pizza} -> {produce} (conf: 0.994, supp: 0.838, lift: 1.003, conv: 1.475)
{health, meat} -> {books} (conf: 0.836, supp: 0.523, lift: 1.003, conv: 1.014)
{canned, drug} -> {personal_care} (conf: 0.818, supp: 0.733, lift: 1.003, conv: 1.013)
{health, water} -> {frozen_food} (conf: 0.964, supp: 0.703, lift: 1.003, conv: 1.076)
{frozen_dessert, frozen_food} -> {personal_care} (conf: 0.818, supp: 0.744, lift: 1.003, conv: 1.013)
{baking, frozen_food} -> {produce} (conf: 0.994, supp: 0.840, lift: 1.003, conv: 1.479)
{dessert, drug} -> {crackers} (conf: 0.978, supp: 0.715, lift: 1.003, conv: 1.126)
{nutrition, personal_care} -> {pastry} (conf: 0.969, supp: 0.625, lift: 1.003, conv: 1.089)
{deli, seasonal} -> {frozen_dessert} (conf: 0.939, supp: 0.730, lift: 1.003, conv: 1.044)
{drug, produce} -> {deli} (conf: 0.843, supp: 0.775, lift: 1.003, conv: 1.015)
{canned, seasonal} -> {baby} (conf: 0.595, supp: 0.533, lift: 1.003, conv: 1.004)
{seasonal, water} -> {canned} (conf: 0.965, supp: 0.799, lift: 1.003, conv: 1.080)
{books, deli} -> {health} (conf: 0.823, supp: 0.573, lift: 1.003, conv: 1.013)
{crackers, frozen_meat} -> {health} (conf: 0.823, supp: 0.700, lift: 1.003, conv: 1.013)
{pastry, produce} -> {crackers} (conf: 0.978, supp: 0.936, lift: 1.003, conv: 1.127)
{canned, instant_dinner} -> {produce} (conf: 0.994, supp: 0.844, lift: 1.003, conv: 1.486)
{baking, pastry} -> {crackers} (conf: 0.978, supp: 0.826, lift: 1.003, conv: 1.127)
{crackers, fruit} -> {books} (conf: 0.836, supp: 0.747, lift: 1.003, conv: 1.015)
{canned, frozen_food} -> {pastry} (conf: 0.969, supp: 0.900, lift: 1.003, conv: 1.090)
{crackers, produce} -> {drug} (conf: 0.932, supp: 0.900, lift: 1.003, conv: 1.039)
{drug, pet} -> {deli} (conf: 0.843, supp: 0.528, lift: 1.003, conv: 1.015)
{fruit, packaged_foods} -> {household} (conf: 0.675, supp: 0.583, lift: 1.003, conv: 1.006)
{canned, crackers} -> {other} (conf: 0.893, supp: 0.841, lift: 1.003, conv: 1.024)
{crackers, frozen_meat} -> {produce} (conf: 0.994, supp: 0.846, lift: 1.003, conv: 1.490)
{crackers, frozen_pizza} -> {produce} (conf: 0.994, supp: 0.846, lift: 1.003, conv: 1.490)
{baking, water} -> {frozen_dessert} (conf: 0.939, supp: 0.712, lift: 1.003, conv: 1.045)
{other, packaged_foods} -> {produce} (conf: 0.994, supp: 0.848, lift: 1.003, conv: 1.492)
{frozen_dessert, produce} -> {drug} (conf: 0.932, supp: 0.866, lift: 1.003, conv: 1.040)
{instant_dinner, pastry} -> {produce} (conf: 0.994, supp: 0.849, lift: 1.003, conv: 1.494)
{canned, pastry} -> {seasonal} (conf: 0.929, supp: 0.866, lift: 1.003, conv: 1.038)
{baking, meat} -> {frozen_meat} (conf: 0.868, supp: 0.630, lift: 1.003, conv: 1.019)
{ethnic, produce} -> {canned} (conf: 0.965, supp: 0.870, lift: 1.003, conv: 1.082)
{household, other} -> {produce} (conf: 0.994, supp: 0.639, lift: 1.003, conv: 1.500)
{instant_dinner, personal_care} -> {drug} (conf: 0.932, supp: 0.663, lift: 1.003, conv: 1.040)
{personal_care, water} -> {drug} (conf: 0.932, supp: 0.663, lift: 1.003, conv: 1.040)
{health, personal_care} -> {produce} (conf: 0.994, supp: 0.640, lift: 1.003, conv: 1.503)
{books, frozen_food} -> {deli} (conf: 0.843, supp: 0.675, lift: 1.003, conv: 1.016)
{canned, household} -> {frozen_pizza} (conf: 0.870, supp: 0.569, lift: 1.003, conv: 1.020)
{baking, frozen_meat} -> {ethnic} (conf: 0.910, supp: 0.684, lift: 1.003, conv: 1.030)
{health, none} -> {frozen_food} (conf: 0.964, supp: 0.604, lift: 1.003, conv: 1.079)
{canned, frozen_pizza} -> {health} (conf: 0.823, supp: 0.689, lift: 1.003, conv: 1.014)
{canned, personal_care} -> {crackers} (conf: 0.978, supp: 0.774, lift: 1.003, conv: 1.131)
{nutrition, personal_care} -> {produce} (conf: 0.994, supp: 0.642, lift: 1.003, conv: 1.506)
{canned, instant_dinner} -> {personal_care} (conf: 0.818, supp: 0.694, lift: 1.003, conv: 1.013)
{crackers, instant_dinner} -> {produce} (conf: 0.994, supp: 0.856, lift: 1.003, conv: 1.507)
{ethnic, frozen_dessert} -> {produce} (conf: 0.994, supp: 0.856, lift: 1.003, conv: 1.507)
{fruit, pet} -> {other} (conf: 0.893, supp: 0.541, lift: 1.003, conv: 1.025)
{dessert, pastry} -> {frozen_meat} (conf: 0.868, supp: 0.672, lift: 1.003, conv: 1.019)
{other, produce} -> {water} (conf: 0.883, supp: 0.780, lift: 1.003, conv: 1.022)
{health, instant_dinner} -> {frozen_food} (conf: 0.964, supp: 0.705, lift: 1.003, conv: 1.080)
{meat, water} -> {drug} (conf: 0.932, supp: 0.629, lift: 1.003, conv: 1.040)
{frozen_dessert, fruit} -> {produce} (conf: 0.994, supp: 0.859, lift: 1.003, conv: 1.512)
{frozen_food, other} -> {produce} (conf: 0.994, supp: 0.859, lift: 1.003, conv: 1.512)
{fruit, packaged_foods} -> {produce} (conf: 0.994, supp: 0.859, lift: 1.003, conv: 1.512)
{instant_dinner, packaged_foods} -> {nutrition} (conf: 0.804, supp: 0.670, lift: 1.003, conv: 1.012)
{drug, frozen_pizza} -> {pastry} (conf: 0.969, supp: 0.785, lift: 1.003, conv: 1.094)
{pastry, personal_care} -> {crackers} (conf: 0.978, supp: 0.775, lift: 1.003, conv: 1.133)
{canned, ethnic} -> {drug} (conf: 0.932, supp: 0.816, lift: 1.003, conv: 1.041)
{frozen_pizza, produce} -> {baby} (conf: 0.595, supp: 0.513, lift: 1.003, conv: 1.004)
{baking, household} -> {produce} (conf: 0.994, supp: 0.647, lift: 1.003, conv: 1.518)
{health, none} -> {ethnic} (conf: 0.910, supp: 0.571, lift: 1.003, conv: 1.031)
{canned, crackers} -> {meat} (conf: 0.780, supp: 0.735, lift: 1.003, conv: 1.011)
{crackers, household} -> {produce} (conf: 0.994, supp: 0.649, lift: 1.003, conv: 1.524)
{household, packaged_foods} -> {produce} (conf: 0.994, supp: 0.649, lift: 1.003, conv: 1.524)
{none, nutrition} -> {seasonal} (conf: 0.929, supp: 0.573, lift: 1.003, conv: 1.040)
{packaged_foods, produce} -> {canned} (conf: 0.965, supp: 0.908, lift: 1.003, conv: 1.085)
{canned, household} -> {produce} (conf: 0.994, supp: 0.650, lift: 1.003, conv: 1.526)
{frozen_food, household} -> {produce} (conf: 0.994, supp: 0.650, lift: 1.003, conv: 1.526)
{household, pastry} -> {produce} (conf: 0.994, supp: 0.650, lift: 1.003, conv: 1.526)
{crackers, health} -> {frozen_food} (conf: 0.964, supp: 0.774, lift: 1.003, conv: 1.082)
{household, personal_care} -> {produce} (conf: 0.994, supp: 0.652, lift: 1.003, conv: 1.529)
{baby, packaged_foods} -> {frozen_dessert} (conf: 0.939, supp: 0.521, lift: 1.003, conv: 1.047)
{drug, seasonal} -> {other} (conf: 0.893, supp: 0.780, lift: 1.003, conv: 1.025)
{produce, water} -> {other} (conf: 0.893, supp: 0.780, lift: 1.003, conv: 1.025)
{pet, produce} -> {frozen_meat} (conf: 0.868, supp: 0.566, lift: 1.003, conv: 1.020)
{baking, water} -> {nutrition} (conf: 0.804, supp: 0.609, lift: 1.003, conv: 1.013)
{canned, packaged_foods} -> {drug} (conf: 0.932, supp: 0.851, lift: 1.003, conv: 1.042)
{ethnic, frozen_food} -> {produce} (conf: 0.994, supp: 0.873, lift: 1.003, conv: 1.536)
{food_add-ons, other} -> {canned} (conf: 0.966, supp: 0.524, lift: 1.003, conv: 1.086)
{frozen_food, fruit} -> {produce} (conf: 0.994, supp: 0.875, lift: 1.003, conv: 1.540)
{ethnic, pastry} -> {nutrition} (conf: 0.804, supp: 0.707, lift: 1.003, conv: 1.013)
{crackers, drug} -> {books} (conf: 0.837, supp: 0.760, lift: 1.003, conv: 1.016)
{ethnic, frozen_food} -> {drug} (conf: 0.932, supp: 0.818, lift: 1.003, conv: 1.042)
{canned, pastry} -> {drug} (conf: 0.932, supp: 0.869, lift: 1.003, conv: 1.042)
{pastry, water} -> {dessert} (conf: 0.796, supp: 0.679, lift: 1.003, conv: 1.012)
{drug, pastry} -> {frozen_meat} (conf: 0.868, supp: 0.779, lift: 1.003, conv: 1.020)
{crackers, frozen_food} -> {none} (conf: 0.776, supp: 0.733, lift: 1.003, conv: 1.011)
{drug, pet} -> {crackers} (conf: 0.978, supp: 0.613, lift: 1.003, conv: 1.139)
{health, none} -> {crackers} (conf: 0.978, supp: 0.613, lift: 1.003, conv: 1.139)
{baking, canned} -> {drug} (conf: 0.932, supp: 0.784, lift: 1.003, conv: 1.043)
{household, seasonal} -> {pastry} (conf: 0.969, supp: 0.592, lift: 1.003, conv: 1.099)
{frozen_meat, packaged_foods} -> {books} (conf: 0.837, supp: 0.697, lift: 1.003, conv: 1.016)
{books, personal_care} -> {produce} (conf: 0.994, supp: 0.663, lift: 1.003, conv: 1.556)
{frozen_pizza, meat} -> {nutrition} (conf: 0.804, supp: 0.548, lift: 1.003, conv: 1.013)
{canned, other} -> {drug} (conf: 0.932, supp: 0.801, lift: 1.003, conv: 1.043)
{frozen_meat, produce} -> {drug} (conf: 0.932, supp: 0.801, lift: 1.003, conv: 1.043)
{frozen_dessert, packaged_foods} -> {produce} (conf: 0.994, supp: 0.888, lift: 1.003, conv: 1.562)
{canned, drug} -> {pastry} (conf: 0.969, supp: 0.869, lift: 1.003, conv: 1.100)
{baking, drug} -> {nutrition} (conf: 0.804, supp: 0.645, lift: 1.003, conv: 1.013)
{baby, canned} -> {pastry} (conf: 0.969, supp: 0.553, lift: 1.003, conv: 1.100)
{frozen_meat, produce} -> {baking} (conf: 0.868, supp: 0.747, lift: 1.003, conv: 1.021)
