{other, personal_care} -> {drinks} (conf: 0.669, supp: 0.107, lift: 0.922, conv: 0.828)
{food, meat} -> {household} (conf: 0.583, supp: 0.323, lift: 1.157, conv: 1.189)
{drinks, household} -> {food} (conf: 0.803, supp: 0.315, lift: 1.157, conv: 1.551)
{deli, drinks} -> {produce} (conf: 0.703, supp: 0.159, lift: 1.157, conv: 1.322)
{other, personal_care} -> {meat} (conf: 0.863, supp: 0.138, lift: 1.158, conv: 1.857)
{drinks, frozen_meat} -> {household} (conf: 0.583, supp: 0.081, lift: 1.158, conv: 1.191)
{baby, food_add-ons} -> {produce} (conf: 0.703, supp: 0.058, lift: 1.158, conv: 1.323)
{drinks, personal_care} -> {produce} (conf: 0.703, supp: 0.174, lift: 1.158, conv: 1.323)
{drinks, food} -> {household} (conf: 0.584, supp: 0.315, lift: 1.158, conv: 1.192)
{deli, food} -> {meat} (conf: 0.864, supp: 0.196, lift: 1.159, conv: 1.866)
{baby, food} -> {meat} (conf: 0.864, supp: 0.074, lift: 1.159, conv: 1.866)
{baking, food_add-ons} -> {food} (conf: 0.804, supp: 0.217, lift: 1.159, conv: 1.561)
{food_add-ons, other} -> {meat} (conf: 0.865, supp: 0.173, lift: 1.160, conv: 1.879)
{dessert, none} -> {produce} (conf: 0.704, supp: 0.105, lift: 1.160, conv: 1.328)
{household, meat} -> {frozen_meat} (conf: 0.226, supp: 0.093, lift: 1.161, conv: 1.040)
{deli, food_add-ons} -> {produce} (conf: 0.705, supp: 0.158, lift: 1.161, conv: 1.332)
{other, produce} -> {food} (conf: 0.806, supp: 0.140, lift: 1.162, conv: 1.578)
{meat, none} -> {food_add-ons} (conf: 0.761, supp: 0.202, lift: 1.162, conv: 1.443)
{baby, food_add-ons} -> {drinks} (conf: 0.844, supp: 0.070, lift: 1.162, conv: 1.753)
{food_add-ons, other} -> {food} (conf: 0.806, supp: 0.161, lift: 1.162, conv: 1.582)
{food, meat} -> {produce} (conf: 0.706, supp: 0.391, lift: 1.163, conv: 1.337)
{drinks, produce} -> {dessert} (conf: 0.513, supp: 0.236, lift: 1.164, conv: 1.148)
{food_add-ons, frozen_food} -> {meat} (conf: 0.868, supp: 0.059, lift: 1.164, conv: 1.927)
{household, meat} -> {produce} (conf: 0.708, supp: 0.291, lift: 1.165, conv: 1.343)
{household, packaged_foods} -> {meat} (conf: 0.869, supp: 0.068, lift: 1.165, conv: 1.941)
{food_add-ons, household} -> {meat} (conf: 0.869, supp: 0.335, lift: 1.166, conv: 1.945)
{food_add-ons, frozen_pizza} -> {household} (conf: 0.588, supp: 0.061, lift: 1.166, conv: 1.203)
{dessert, personal_care} -> {produce} (conf: 0.708, supp: 0.147, lift: 1.166, conv: 1.345)
{deli, produce} -> {meat} (conf: 0.869, supp: 0.172, lift: 1.166, conv: 1.947)
{baking, frozen_meat} -> {meat} (conf: 0.870, supp: 0.078, lift: 1.166, conv: 1.951)
{deli, household} -> {meat} (conf: 0.870, supp: 0.173, lift: 1.167, conv: 1.960)
{household, none} -> {meat} (conf: 0.870, supp: 0.173, lift: 1.167, conv: 1.960)
{frozen_pizza, household} -> {meat} (conf: 0.870, supp: 0.061, lift: 1.168, conv: 1.963)
{dessert, frozen_meat} -> {meat} (conf: 0.871, supp: 0.096, lift: 1.168, conv: 1.967)
{deli, none} -> {food_add-ons} (conf: 0.765, supp: 0.097, lift: 1.168, conv: 1.470)
{baby, food} -> {drinks} (conf: 0.848, supp: 0.072, lift: 1.169, conv: 1.808)
{frozen_meat, none} -> {food_add-ons} (conf: 0.766, supp: 0.063, lift: 1.169, conv: 1.472)
{none, personal_care} -> {meat} (conf: 0.872, supp: 0.132, lift: 1.169, conv: 1.985)
{baking, personal_care} -> {produce} (conf: 0.710, supp: 0.127, lift: 1.169, conv: 1.355)
{drinks, meat} -> {household} (conf: 0.589, supp: 0.328, lift: 1.170, conv: 1.208)
{food_add-ons, personal_care} -> {meat} (conf: 0.872, supp: 0.229, lift: 1.170, conv: 1.987)
{deli, household} -> {food} (conf: 0.812, supp: 0.161, lift: 1.170, conv: 1.626)
{dessert, food_add-ons} -> {food} (conf: 0.812, supp: 0.284, lift: 1.170, conv: 1.627)
{food, other} -> {produce} (conf: 0.711, supp: 0.140, lift: 1.170, conv: 1.357)
{food, meat} -> {personal_care} (conf: 0.392, supp: 0.217, lift: 1.170, conv: 1.094)
{drinks, food_add-ons} -> {meat} (conf: 0.873, supp: 0.451, lift: 1.170, conv: 1.996)
{deli, packaged_foods} -> {meat} (conf: 0.873, supp: 0.062, lift: 1.171, conv: 2.000)
{deli, food_add-ons} -> {meat} (conf: 0.873, supp: 0.195, lift: 1.171, conv: 2.001)
{baking, produce} -> {food} (conf: 0.813, supp: 0.180, lift: 1.172, conv: 1.636)
{food_add-ons, frozen_meat} -> {produce} (conf: 0.712, supp: 0.102, lift: 1.172, conv: 1.362)
{food_add-ons, frozen_meat} -> {meat} (conf: 0.874, supp: 0.125, lift: 1.172, conv: 2.018)
{baby, food} -> {produce} (conf: 0.712, supp: 0.061, lift: 1.173, conv: 1.364)
{food_add-ons, meat} -> {produce} (conf: 0.712, supp: 0.397, lift: 1.173, conv: 1.365)
{drinks, frozen_meat} -> {food_add-ons} (conf: 0.769, supp: 0.107, lift: 1.173, conv: 1.490)
{household, produce} -> {none} (conf: 0.382, supp: 0.132, lift: 1.173, conv: 1.091)
{drinks, frozen_pizza} -> {food} (conf: 0.814, supp: 0.074, lift: 1.174, conv: 1.649)
{food_add-ons, meat} -> {other} (conf: 0.311, supp: 0.173, lift: 1.174, conv: 1.067)
{none, produce} -> {food_add-ons} (conf: 0.769, supp: 0.155, lift: 1.174, conv: 1.495)
{food_add-ons, produce} -> {deli} (conf: 0.342, supp: 0.158, lift: 1.176, conv: 1.078)
{packaged_foods, personal_care} -> {meat} (conf: 0.877, supp: 0.065, lift: 1.177, conv: 2.073)
{deli, none} -> {meat} (conf: 0.878, supp: 0.111, lift: 1.177, conv: 2.079)
{dessert, produce} -> {meat} (conf: 0.878, supp: 0.260, lift: 1.177, conv: 2.082)
{food, personal_care} -> {produce} (conf: 0.715, supp: 0.185, lift: 1.177, conv: 1.378)
{none, produce} -> {dessert} (conf: 0.519, supp: 0.105, lift: 1.179, conv: 1.164)
{deli, food} -> {produce} (conf: 0.716, supp: 0.163, lift: 1.179, conv: 1.383)
{household, none} -> {dessert} (conf: 0.519, supp: 0.103, lift: 1.179, conv: 1.164)
{drinks, household} -> {produce} (conf: 0.717, supp: 0.282, lift: 1.181, conv: 1.388)
{dessert, food} -> {meat} (conf: 0.881, supp: 0.296, lift: 1.181, conv: 2.135)
{drinks, food} -> {produce} (conf: 0.718, supp: 0.388, lift: 1.182, conv: 1.391)
{food, food_add-ons} -> {deli} (conf: 0.344, supp: 0.186, lift: 1.182, conv: 1.081)
{food_add-ons, none} -> {meat} (conf: 0.881, supp: 0.202, lift: 1.182, conv: 2.145)
{food, meat} -> {frozen_meat} (conf: 0.231, supp: 0.128, lift: 1.183, conv: 1.046)
{dessert, produce} -> {food} (conf: 0.821, supp: 0.243, lift: 1.183, conv: 1.710)
{personal_care, pet} -> {meat} (conf: 0.882, supp: 0.078, lift: 1.184, conv: 2.163)
{food, food_add-ons} -> {household} (conf: 0.597, supp: 0.323, lift: 1.184, conv: 1.230)
{dessert, household} -> {meat} (conf: 0.883, supp: 0.234, lift: 1.184, conv: 2.174)
{food_add-ons, personal_care} -> {produce} (conf: 0.719, supp: 0.189, lift: 1.184, conv: 1.399)
{personal_care, produce} -> {food} (conf: 0.822, supp: 0.185, lift: 1.185, conv: 1.719)
{deli, dessert} -> {meat} (conf: 0.883, supp: 0.156, lift: 1.185, conv: 2.179)
{other, produce} -> {food_add-ons} (conf: 0.776, supp: 0.134, lift: 1.185, conv: 1.541)
{drinks, produce} -> {deli} (conf: 0.345, supp: 0.159, lift: 1.185, conv: 1.082)
{meat, produce} -> {personal_care} (conf: 0.397, supp: 0.189, lift: 1.186, conv: 1.103)
{baking, none} -> {produce} (conf: 0.720, supp: 0.093, lift: 1.186, conv: 1.403)
{food, food_add-ons} -> {frozen_meat} (conf: 0.232, supp: 0.125, lift: 1.187, conv: 1.047)
{meat, produce} -> {food} (conf: 0.823, supp: 0.391, lift: 1.187, conv: 1.734)
{deli, produce} -> {food} (conf: 0.824, supp: 0.163, lift: 1.187, conv: 1.735)
{drinks, food_add-ons} -> {personal_care} (conf: 0.398, supp: 0.205, lift: 1.188, conv: 1.104)
{food, produce} -> {frozen_meat} (conf: 0.232, supp: 0.112, lift: 1.189, conv: 1.048)
{drinks, food_add-ons} -> {produce} (conf: 0.723, supp: 0.373, lift: 1.190, conv: 1.415)
{dessert, food} -> {produce} (conf: 0.723, supp: 0.243, lift: 1.191, conv: 1.418)
{drinks, food_add-ons} -> {household} (conf: 0.600, supp: 0.310, lift: 1.191, conv: 1.240)
{food, produce} -> {household} (conf: 0.600, supp: 0.291, lift: 1.191, conv: 1.240)
{dessert, food_add-ons} -> {produce} (conf: 0.723, supp: 0.253, lift: 1.191, conv: 1.419)
{dessert, personal_care} -> {meat} (conf: 0.888, supp: 0.185, lift: 1.191, conv: 2.277)
{food, food_add-ons} -> {dessert} (conf: 0.525, supp: 0.284, lift: 1.192, conv: 1.178)
{baking, other} -> {meat} (conf: 0.889, supp: 0.124, lift: 1.192, conv: 2.291)
{food, frozen_food} -> {meat} (conf: 0.889, supp: 0.052, lift: 1.192, conv: 2.291)
{food_add-ons, pastry} -> {meat} (conf: 0.889, supp: 0.052, lift: 1.192, conv: 2.291)
{food_add-ons, meat} -> {household} (conf: 0.601, supp: 0.335, lift: 1.193, conv: 1.243)
{food_add-ons, personal_care} -> {food} (conf: 0.828, supp: 0.217, lift: 1.193, conv: 1.776)
{drinks, food} -> {deli} (conf: 0.347, supp: 0.187, lift: 1.193, conv: 1.086)
{none, other} -> {food_add-ons} (conf: 0.782, supp: 0.102, lift: 1.194, conv: 1.584)
{food, frozen_meat} -> {food_add-ons} (conf: 0.782, supp: 0.125, lift: 1.194, conv: 1.584)
{deli, drinks} -> {food} (conf: 0.829, supp: 0.187, lift: 1.194, conv: 1.786)
{frozen_meat, produce} -> {household} (conf: 0.602, supp: 0.076, lift: 1.195, conv: 1.247)
{deli, pet} -> {meat} (conf: 0.891, supp: 0.053, lift: 1.196, conv: 2.342)
{food, none} -> {food_add-ons} (conf: 0.783, supp: 0.182, lift: 1.196, conv: 1.592)
{baby, dessert} -> {food} (conf: 0.830, supp: 0.050, lift: 1.196, conv: 1.799)
{frozen_meat, other} -> {food} (conf: 0.831, supp: 0.063, lift: 1.197, conv: 1.807)
{drinks, meat} -> {deli} (conf: 0.348, supp: 0.194, lift: 1.197, conv: 1.088)
{food_add-ons, nutrition} -> {drinks} (conf: 0.870, supp: 0.052, lift: 1.198, conv: 2.100)
{food_add-ons, pet} -> {meat} (conf: 0.893, supp: 0.097, lift: 1.198, conv: 2.376)
{food, food_add-ons} -> {personal_care} (conf: 0.401, supp: 0.217, lift: 1.198, conv: 1.111)
{dessert, household} -> {none} (conf: 0.390, supp: 0.103, lift: 1.199, conv: 1.106)
{dessert, pastry} -> {meat} (conf: 0.894, supp: 0.054, lift: 1.199, conv: 2.393)
{baking, packaged_foods} -> {meat} (conf: 0.894, supp: 0.076, lift: 1.199, conv: 2.400)
{deli, food_add-ons} -> {food} (conf: 0.832, supp: 0.186, lift: 1.200, conv: 1.827)
{frozen_meat, other} -> {produce} (conf: 0.729, supp: 0.056, lift: 1.200, conv: 1.448)
{baking, household} -> {meat} (conf: 0.895, supp: 0.177, lift: 1.201, conv: 2.434)
{dessert, pet} -> {meat} (conf: 0.896, supp: 0.078, lift: 1.201, conv: 2.436)
{deli, other} -> {food_add-ons} (conf: 0.788, supp: 0.115, lift: 1.202, conv: 1.624)
{dessert, drinks} -> {household} (conf: 0.606, supp: 0.211, lift: 1.203, conv: 1.259)
{deli, personal_care} -> {meat} (conf: 0.897, supp: 0.134, lift: 1.203, conv: 2.460)
{food, food_add-ons} -> {produce} (conf: 0.730, supp: 0.395, lift: 1.203, conv: 1.456)
{food_add-ons, meat} -> {food} (conf: 0.835, supp: 0.465, lift: 1.204, conv: 1.859)
{frozen_meat, household} -> {food_add-ons} (conf: 0.789, supp: 0.092, lift: 1.204, conv: 1.634)
{baby, drinks} -> {food} (conf: 0.836, supp: 0.072, lift: 1.205, conv: 1.865)
{food_add-ons, meat} -> {deli} (conf: 0.350, supp: 0.195, lift: 1.205, conv: 1.092)
{drinks, household} -> {food_add-ons} (conf: 0.789, supp: 0.310, lift: 1.205, conv: 1.639)
{baking, personal_care} -> {meat} (conf: 0.899, supp: 0.160, lift: 1.205, conv: 2.509)
{packaged_foods, produce} -> {meat} (conf: 0.899, supp: 0.080, lift: 1.205, conv: 2.509)
{drinks, meat} -> {dessert} (conf: 0.531, supp: 0.296, lift: 1.206, conv: 1.194)
{baking, dessert} -> {meat} (conf: 0.900, supp: 0.198, lift: 1.207, conv: 2.545)
{baking, none} -> {meat} (conf: 0.900, supp: 0.116, lift: 1.207, conv: 2.545)
{baking, produce} -> {meat} (conf: 0.901, supp: 0.199, lift: 1.208, conv: 2.560)
{baby, meat} -> {food} (conf: 0.838, supp: 0.074, lift: 1.208, conv: 1.893)
{drinks, personal_care} -> {food} (conf: 0.839, supp: 0.208, lift: 1.209, conv: 1.896)
{food_add-ons, household} -> {food} (conf: 0.839, supp: 0.323, lift: 1.209, conv: 1.901)
{drinks, pet} -> {food_add-ons} (conf: 0.793, supp: 0.084, lift: 1.210, conv: 1.664)
{drinks, produce} -> {food} (conf: 0.840, supp: 0.388, lift: 1.211, conv: 1.918)
{food, meat} -> {dessert} (conf: 0.534, supp: 0.296, lift: 1.212, conv: 1.200)
{drinks, produce} -> {household} (conf: 0.611, supp: 0.282, lift: 1.212, conv: 1.274)
{drinks, household} -> {none} (conf: 0.395, supp: 0.155, lift: 1.212, conv: 1.114)
{drinks, other} -> {food_add-ons} (conf: 0.794, supp: 0.145, lift: 1.213, conv: 1.677)
{dessert, none} -> {meat} (conf: 0.904, supp: 0.134, lift: 1.213, conv: 2.661)
{deli, meat} -> {food_add-ons} (conf: 0.795, supp: 0.195, lift: 1.213, conv: 1.681)
{meat, produce} -> {household} (conf: 0.611, supp: 0.291, lift: 1.213, conv: 1.277)
{baking, frozen_pizza} -> {produce} (conf: 0.737, supp: 0.054, lift: 1.213, conv: 1.493)
{baking, meat} -> {produce} (conf: 0.737, supp: 0.199, lift: 1.213, conv: 1.493)
{deli, frozen_meat} -> {produce} (conf: 0.737, supp: 0.054, lift: 1.213, conv: 1.493)
{packaged_foods, personal_care} -> {produce} (conf: 0.737, supp: 0.054, lift: 1.213, conv: 1.493)
{food, pet} -> {food_add-ons} (conf: 0.795, supp: 0.080, lift: 1.213, conv: 1.682)
{deli, frozen_meat} -> {food} (conf: 0.842, supp: 0.062, lift: 1.214, conv: 1.939)
{deli, meat} -> {frozen_meat} (conf: 0.237, supp: 0.058, lift: 1.214, conv: 1.055)
{drinks, none} -> {food_add-ons} (conf: 0.796, supp: 0.186, lift: 1.215, conv: 1.688)
{household, produce} -> {food} (conf: 0.843, supp: 0.291, lift: 1.215, conv: 1.947)
{meat, packaged_foods} -> {produce} (conf: 0.738, supp: 0.080, lift: 1.216, conv: 1.500)
{baby, food_add-ons} -> {meat} (conf: 0.906, supp: 0.075, lift: 1.216, conv: 2.715)
{household, produce} -> {other} (conf: 0.322, supp: 0.111, lift: 1.216, conv: 1.084)
{frozen_meat, none} -> {food} (conf: 0.844, supp: 0.070, lift: 1.216, conv: 1.960)
{food, frozen_meat} -> {household} (conf: 0.613, supp: 0.098, lift: 1.216, conv: 1.282)
{baby, baking} -> {meat} (conf: 0.907, supp: 0.050, lift: 1.217, conv: 2.736)
{household, other} -> {food_add-ons} (conf: 0.797, supp: 0.137, lift: 1.217, conv: 1.699)
{drinks, household} -> {dessert} (conf: 0.536, supp: 0.211, lift: 1.217, conv: 1.206)
{frozen_meat, household} -> {food} (conf: 0.844, supp: 0.098, lift: 1.217, conv: 1.968)
{baking, frozen_meat} -> {produce} (conf: 0.739, supp: 0.066, lift: 1.217, conv: 1.506)
{deli, produce} -> {food_add-ons} (conf: 0.797, supp: 0.158, lift: 1.217, conv: 1.703)
{frozen_meat, personal_care} -> {food_add-ons} (conf: 0.797, supp: 0.081, lift: 1.217, conv: 1.703)
{drinks, produce} -> {baking} (conf: 0.370, supp: 0.171, lift: 1.218, conv: 1.105)
{food, meat} -> {deli} (conf: 0.354, supp: 0.196, lift: 1.219, conv: 1.099)
{baby, household} -> {food} (conf: 0.846, supp: 0.057, lift: 1.220, conv: 1.990)
{frozen_pizza, household} -> {produce} (conf: 0.741, supp: 0.052, lift: 1.220, conv: 1.515)
{food, produce} -> {baking} (conf: 0.371, supp: 0.180, lift: 1.221, conv: 1.107)
{dessert, frozen_meat} -> {food} (conf: 0.847, supp: 0.093, lift: 1.221, conv: 2.002)
{drinks, food_add-ons} -> {deli} (conf: 0.355, supp: 0.183, lift: 1.221, conv: 1.100)
{food_add-ons, household} -> {frozen_meat} (conf: 0.238, supp: 0.092, lift: 1.221, conv: 1.057)
{food_add-ons, produce} -> {personal_care} (conf: 0.409, supp: 0.189, lift: 1.222, conv: 1.126)
{frozen_meat, personal_care} -> {food} (conf: 0.848, supp: 0.087, lift: 1.222, conv: 2.016)
{food_add-ons, packaged_foods} -> {meat} (conf: 0.911, supp: 0.093, lift: 1.223, conv: 2.872)
{dessert, food_add-ons} -> {meat} (conf: 0.911, supp: 0.319, lift: 1.223, conv: 2.874)
{none, packaged_foods} -> {meat} (conf: 0.913, supp: 0.054, lift: 1.225, conv: 2.927)
{meat, other} -> {food_add-ons} (conf: 0.802, supp: 0.173, lift: 1.225, conv: 1.746)
{household, pet} -> {food_add-ons} (conf: 0.803, supp: 0.079, lift: 1.225, conv: 1.748)
{baby, dessert} -> {meat} (conf: 0.915, supp: 0.056, lift: 1.227, conv: 2.991)
{food_add-ons, meat} -> {personal_care} (conf: 0.411, supp: 0.229, lift: 1.227, conv: 1.129)
{deli, packaged_foods} -> {produce} (conf: 0.745, supp: 0.053, lift: 1.228, conv: 1.543)
{food, household} -> {none} (conf: 0.400, supp: 0.155, lift: 1.229, conv: 1.124)
{dessert, household} -> {produce} (conf: 0.746, supp: 0.198, lift: 1.229, conv: 1.548)
{frozen_meat, meat} -> {food} (conf: 0.853, supp: 0.128, lift: 1.230, conv: 2.089)
{deli, drinks} -> {frozen_meat} (conf: 0.240, supp: 0.054, lift: 1.230, conv: 1.059)
{baking, food} -> {meat} (conf: 0.917, supp: 0.214, lift: 1.230, conv: 3.071)
{baby, drinks} -> {food_add-ons} (conf: 0.806, supp: 0.070, lift: 1.230, conv: 1.778)
{frozen_meat, produce} -> {food_add-ons} (conf: 0.806, supp: 0.102, lift: 1.231, conv: 1.779)
{frozen_pizza, produce} -> {meat} (conf: 0.918, supp: 0.072, lift: 1.231, conv: 3.105)
{frozen_meat, meat} -> {household} (conf: 0.621, supp: 0.093, lift: 1.232, conv: 1.308)
{packaged_foods, personal_care} -> {food_add-ons} (conf: 0.807, supp: 0.059, lift: 1.232, conv: 1.788)
{baking, food_add-ons} -> {meat} (conf: 0.919, supp: 0.248, lift: 1.232, conv: 3.129)
{baking, frozen_meat} -> {food} (conf: 0.855, supp: 0.076, lift: 1.232, conv: 2.113)
{baby, household} -> {food_add-ons} (conf: 0.808, supp: 0.054, lift: 1.233, conv: 1.794)
{baking, deli} -> {meat} (conf: 0.920, supp: 0.133, lift: 1.234, conv: 3.167)
{baking, drinks} -> {meat} (conf: 0.920, supp: 0.209, lift: 1.235, conv: 3.200)
{personal_care, pet} -> {food_add-ons} (conf: 0.809, supp: 0.071, lift: 1.235, conv: 1.804)
{baking, drinks} -> {produce} (conf: 0.750, supp: 0.171, lift: 1.235, conv: 1.571)
{food, household} -> {produce} (conf: 0.750, supp: 0.291, lift: 1.235, conv: 1.571)
{food, packaged_foods} -> {produce} (conf: 0.750, supp: 0.066, lift: 1.235, conv: 1.571)
{food_add-ons, produce} -> {food} (conf: 0.857, supp: 0.395, lift: 1.235, conv: 2.143)
{drinks, produce} -> {food_add-ons} (conf: 0.810, supp: 0.373, lift: 1.236, conv: 1.811)
{drinks, food_add-ons} -> {food} (conf: 0.858, supp: 0.443, lift: 1.236, conv: 2.149)
{drinks, meat} -> {food_add-ons} (conf: 0.810, supp: 0.451, lift: 1.236, conv: 1.813)
{drinks, meat} -> {baking} (conf: 0.376, supp: 0.209, lift: 1.238, conv: 1.116)
{dessert, drinks} -> {frozen_meat} (conf: 0.242, supp: 0.084, lift: 1.239, conv: 1.061)
{deli, drinks} -> {food_add-ons} (conf: 0.811, supp: 0.183, lift: 1.239, conv: 1.829)
{pet, produce} -> {food_add-ons} (conf: 0.812, supp: 0.072, lift: 1.239, conv: 1.831)
{meat, produce} -> {dessert} (conf: 0.546, supp: 0.260, lift: 1.240, conv: 1.233)
{food_add-ons, frozen_pizza} -> {meat} (conf: 0.925, supp: 0.096, lift: 1.241, conv: 3.394)
{food, household} -> {dessert} (conf: 0.547, supp: 0.212, lift: 1.241, conv: 1.234)
{dessert, packaged_foods} -> {produce} (conf: 0.754, supp: 0.067, lift: 1.241, conv: 1.594)
{drinks, packaged_foods} -> {meat} (conf: 0.925, supp: 0.080, lift: 1.241, conv: 3.411)
{household, packaged_foods} -> {produce} (conf: 0.754, supp: 0.059, lift: 1.242, conv: 1.597)
{drinks, food_add-ons} -> {dessert} (conf: 0.547, supp: 0.283, lift: 1.243, conv: 1.236)
{food, packaged_foods} -> {meat} (conf: 0.926, supp: 0.081, lift: 1.243, conv: 3.461)
{dessert, drinks} -> {food_add-ons} (conf: 0.814, supp: 0.283, lift: 1.243, conv: 1.856)
{dessert, meat} -> {household} (conf: 0.626, supp: 0.234, lift: 1.243, conv: 1.328)
{meat, produce} -> {deli} (conf: 0.361, supp: 0.172, lift: 1.243, conv: 1.111)
{household, meat} -> {food_add-ons} (conf: 0.814, supp: 0.335, lift: 1.243, conv: 1.859)
{food_add-ons, household} -> {produce} (conf: 0.755, supp: 0.291, lift: 1.243, conv: 1.603)
{food_add-ons, none} -> {dessert} (conf: 0.548, supp: 0.125, lift: 1.244, conv: 1.238)
{dessert, packaged_foods} -> {meat} (conf: 0.928, supp: 0.083, lift: 1.244, conv: 3.512)
{baking, food_add-ons} -> {produce} (conf: 0.756, supp: 0.204, lift: 1.245, conv: 1.610)
{baking, pet} -> {meat} (conf: 0.929, supp: 0.067, lift: 1.246, conv: 3.563)
{food, produce} -> {food_add-ons} (conf: 0.816, supp: 0.395, lift: 1.246, conv: 1.875)
{food_add-ons, produce} -> {dessert} (conf: 0.549, supp: 0.253, lift: 1.246, conv: 1.240)
{baking, frozen_food} -> {food_add-ons} (conf: 0.816, supp: 0.052, lift: 1.246, conv: 1.878)
{baking, dessert} -> {none} (conf: 0.406, supp: 0.089, lift: 1.247, conv: 1.135)
{food, frozen_pizza} -> {meat} (conf: 0.931, supp: 0.087, lift: 1.248, conv: 3.665)
{deli, food} -> {food_add-ons} (conf: 0.818, supp: 0.186, lift: 1.249, conv: 1.897)
{baking, dessert} -> {household} (conf: 0.629, supp: 0.138, lift: 1.249, conv: 1.339)
{dessert, other} -> {food_add-ons} (conf: 0.819, supp: 0.134, lift: 1.250, conv: 1.905)
{deli, personal_care} -> {food_add-ons} (conf: 0.819, supp: 0.123, lift: 1.250, conv: 1.906)
{food_add-ons, produce} -> {household} (conf: 0.630, supp: 0.291, lift: 1.251, conv: 1.342)
{dessert, food} -> {household} (conf: 0.631, supp: 0.212, lift: 1.252, conv: 1.344)
{meat, packaged_foods} -> {household} (conf: 0.631, supp: 0.068, lift: 1.252, conv: 1.344)
{drinks, food} -> {food_add-ons} (conf: 0.821, supp: 0.443, lift: 1.253, conv: 1.923)
{drinks, frozen_meat} -> {food} (conf: 0.870, supp: 0.121, lift: 1.255, conv: 2.362)
{household, personal_care} -> {food_add-ons} (conf: 0.822, supp: 0.209, lift: 1.255, conv: 1.942)
{food, other} -> {food_add-ons} (conf: 0.822, supp: 0.161, lift: 1.255, conv: 1.942)
{baking, food} -> {none} (conf: 0.409, supp: 0.096, lift: 1.256, conv: 1.141)
{meat, pet} -> {food_add-ons} (conf: 0.824, supp: 0.097, lift: 1.258, conv: 1.962)
{household, none} -> {food_add-ons} (conf: 0.825, supp: 0.164, lift: 1.259, conv: 1.968)
{baking, household} -> {produce} (conf: 0.765, supp: 0.151, lift: 1.259, conv: 1.669)
{food_add-ons, frozen_meat} -> {food} (conf: 0.874, supp: 0.125, lift: 1.260, conv: 2.428)
{dessert, frozen_meat} -> {household} (conf: 0.635, supp: 0.070, lift: 1.261, conv: 1.360)
{baby, food_add-ons} -> {food} (conf: 0.875, supp: 0.072, lift: 1.261, conv: 2.450)
{other, pet} -> {food_add-ons} (conf: 0.827, supp: 0.056, lift: 1.262, conv: 1.993)
{dessert, drinks} -> {other} (conf: 0.335, supp: 0.116, lift: 1.263, conv: 1.105)
{drinks, personal_care} -> {food_add-ons} (conf: 0.828, supp: 0.205, lift: 1.264, conv: 2.007)
{baking, food} -> {produce} (conf: 0.768, supp: 0.180, lift: 1.265, conv: 1.693)
{drinks, frozen_pizza} -> {meat} (conf: 0.943, supp: 0.085, lift: 1.265, conv: 4.454)
{baking, frozen_meat} -> {household} (conf: 0.638, supp: 0.057, lift: 1.266, conv: 1.369)
{none, personal_care} -> {food_add-ons} (conf: 0.829, supp: 0.125, lift: 1.266, conv: 2.018)
{drinks, household} -> {baking} (conf: 0.385, supp: 0.151, lift: 1.268, conv: 1.132)
{other, personal_care} -> {food_add-ons} (conf: 0.831, supp: 0.133, lift: 1.268, conv: 2.037)
{deli, household} -> {food_add-ons} (conf: 0.831, supp: 0.165, lift: 1.269, conv: 2.043)
{food_add-ons, frozen_meat} -> {household} (conf: 0.640, supp: 0.092, lift: 1.269, conv: 1.377)
{food, household} -> {food_add-ons} (conf: 0.833, supp: 0.323, lift: 1.272, conv: 2.070)
{meat, pastry} -> {food_add-ons} (conf: 0.833, supp: 0.052, lift: 1.272, conv: 2.070)
{baking, packaged_foods} -> {produce} (conf: 0.773, supp: 0.066, lift: 1.273, conv: 1.728)
{meat, produce} -> {food_add-ons} (conf: 0.834, supp: 0.397, lift: 1.274, conv: 2.081)
{baby, drinks} -> {household} (conf: 0.642, supp: 0.056, lift: 1.274, conv: 1.385)
{drinks, packaged_foods} -> {household} (conf: 0.642, supp: 0.056, lift: 1.274, conv: 1.385)
{other, produce} -> {household} (conf: 0.642, supp: 0.111, lift: 1.274, conv: 1.385)
{deli, food} -> {none} (conf: 0.415, supp: 0.094, lift: 1.274, conv: 1.152)
{dessert, food_add-ons} -> {household} (conf: 0.642, supp: 0.225, lift: 1.274, conv: 1.386)
{food, meat} -> {baking} (conf: 0.387, supp: 0.214, lift: 1.274, conv: 1.136)
{meat, personal_care} -> {food_add-ons} (conf: 0.835, supp: 0.229, lift: 1.275, conv: 2.089)
{dessert, pet} -> {food_add-ons} (conf: 0.836, supp: 0.072, lift: 1.276, conv: 2.101)
{frozen_meat, meat} -> {food_add-ons} (conf: 0.836, supp: 0.125, lift: 1.277, conv: 2.106)
{drinks, packaged_foods} -> {produce} (conf: 0.776, supp: 0.067, lift: 1.278, conv: 1.754)
{baby, produce} -> {food} (conf: 0.887, supp: 0.061, lift: 1.278, conv: 2.705)
{baking, food_add-ons} -> {none} (conf: 0.416, supp: 0.112, lift: 1.279, conv: 1.155)
{frozen_meat, produce} -> {food} (conf: 0.888, supp: 0.112, lift: 1.280, conv: 2.728)
{personal_care, produce} -> {food_add-ons} (conf: 0.839, supp: 0.189, lift: 1.281, conv: 2.144)
